UTC datetime,Wed Aug  9 20:19:48 2023
UTC timestamp,1691612388.69357
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,CH,TIME,ADC
1691612392.51523,0,29,3531227,13251
1691612392.51523,0,11,3531328,16383
1691612392.5172122,0,29,3532562,13263
1691612392.5172122,0,11,3532663,16383
1691612392.51738,0,29,3533890,13248
1691612392.51738,0,11,3533991,16383
1691612392.5187113,0,29,3535218,13262
1691612392.5187113,0,11,3535319,16383
1691612392.5202637,0,29,3536552,13275
1691612392.5202637,0,11,3536653,16383
1691612392.5216587,0,29,3537880,13229
1691612392.5216587,0,11,3537981,16383
1691612392.5236435,0,29,3539208,13268
1691612392.5236435,0,11,3539309,16383
1691612392.5238228,0,29,3540542,13268
1691612392.5238228,0,11,3540644,16383
1691612392.525298,0,29,3541870,13250
1691612392.525298,0,11,3541971,16383
1691612392.5266936,0,29,3543197,13247
1691612392.5266936,0,11,3543299,16383
1691612392.5282488,0,29,3544532,13275
1691612392.5282488,0,11,3544633,16383
1691612392.5302215,0,29,3545859,13275
1691612392.5302215,0,11,3545961,16383
1691612392.5303671,0,29,3547187,13250
1691612392.5303671,0,11,3547288,16383
1691612392.5317276,0,29,3548522,13306
1691612392.5317276,0,11,3548623,16383
1691612392.5332935,0,29,3549851,13259
1691612392.5332935,0,11,3549952,16383
1691612392.5353384,0,29,3551178,13254
1691612392.5353384,0,11,3551280,16383
1691612392.536652,0,29,3552513,13221
1691612392.536652,0,11,3552614,16383
1691612392.538221,0,29,3553841,13261
1691612392.538221,0,11,3553942,16383
1691612392.5383806,0,29,3555169,13341
1691612392.5383806,0,11,3555271,16383
1691612392.5402892,0,29,3556498,13225
1691612392.5402892,0,11,3556599,16383
1691612392.5416837,0,29,3557826,13565
1691612392.5416837,0,11,3557927,16383
1691612392.5432384,0,29,3559155,13278
1691612392.5432384,0,11,3559256,16383
1691612392.5452137,0,29,3560483,13260
1691612392.5452137,0,11,3560584,16383
1691612392.5453594,0,29,3561811,13235
1691612392.5453594,0,11,3561913,16383
1691612392.5467184,0,29,3563140,13212
1691612392.5467184,0,11,3563241,16383
1691612392.5482876,0,29,3564468,13257
1691612392.5482876,0,11,3564570,16383
1691612392.549668,0,29,3565797,13259
1691612392.549668,0,11,3565898,16383
1691612392.5516632,0,29,3567126,13268
1691612392.5516632,0,11,3567227,16383
1691612392.5518415,0,29,3568454,13258
1691612392.5518415,0,11,3568556,16383
1691612392.55331,0,29,3569782,13268
1691612392.55331,0,11,3569883,16383
1691612392.5547087,0,29,3571110,13232
1691612392.5547087,0,11,3571211,16383
1691612392.5562558,0,29,3572441,13233
1691612392.5562558,0,11,3572543,16383
1691612392.5582302,0,29,3573769,13417
1691612392.5582302,0,11,3573870,16383
1691612392.559624,0,29,3575097,13309
1691612392.559624,0,11,3575198,16383
1691612392.5597687,0,29,3576425,13294
1691612392.5597687,0,11,3576533,16383
1691612392.56129,0,29,3577760,13304
1691612392.56129,0,11,3577861,16383
1691612392.5632634,0,29,3579088,13261
1691612392.5632634,0,11,3579189,16383
1691612392.5646586,0,29,3580416,13253
1691612392.5646586,0,11,3580523,16383
1691612392.566213,0,29,3581751,13189
1691612392.566213,0,11,3581852,16383
1691612392.5663576,0,29,3583079,13296
1691612392.5663576,0,11,3583180,16383
1691612392.5682974,0,29,3584407,13257
1691612392.5682974,0,11,3584515,16383
1691612392.569693,0,29,3585741,13253
1691612392.569693,0,11,3585842,16383
1691612392.5712469,0,29,3587069,13268
1691612392.5712469,0,11,3587170,16383
1691612392.5732214,0,29,3588396,13272
1691612392.5732214,0,11,3588497,16383
1691612392.5733678,0,29,3589725,13256
1691612392.5733678,0,11,3589826,16383
1691612392.5747275,0,29,3591053,13255
1691612392.5747275,0,11,3591154,16383
1691612392.5762842,0,29,3592380,13262
1691612392.5762842,0,11,3592481,16383
1691612392.5776756,0,29,3593709,13273
1691612392.5776756,0,11,3593810,16383
1691612392.579245,0,29,3595038,13253
1691612392.579245,0,11,3595139,16383
1691612392.5812051,0,29,3596365,13282
1691612392.5812051,0,11,3596466,16383
1691612392.5813553,0,29,3597693,13249
1691612392.5813553,0,11,3597794,16383
1691612392.5827105,0,29,3599021,13263
1691612392.5827105,0,11,3599122,16383
1691612392.5843334,0,29,3600349,13264
1691612392.5843334,0,11,3600450,16383
1691612392.5862985,0,29,3601677,13273
1691612392.5862985,0,11,3601778,16383
1691612392.5876412,0,29,3603005,13267
1691612392.5876412,0,11,3603106,16383
1691612392.5878072,0,29,3604332,13255
1691612392.5878072,0,11,3604439,16383
1691612392.5892973,0,29,3605666,13266
1691612392.5892973,0,11,3605767,16383
1691612392.5912716,0,29,3606995,13276
1691612392.5912716,0,11,3607096,16383
1691612392.5926688,0,29,3608322,13276
1691612392.5926688,0,11,3608423,16383
1691612392.5942214,0,29,3609656,13266
1691612392.5942214,0,11,3609757,16383
1691612392.5943696,0,29,3610983,13270
1691612392.5943696,0,11,3611085,16383
1691612392.596308,0,29,3612312,13283
1691612392.596308,0,11,3612413,16383
1691612392.597701,0,29,3613647,13282
1691612392.597701,0,11,3613748,16383
1691612392.5992556,0,29,3614975,13266
1691612392.5992556,0,11,3615077,16383
1691612392.600652,0,29,3616304,13282
1691612392.600652,0,11,3616405,16383
1691612392.6026285,0,29,3617638,13265
1691612392.6026285,0,11,3617739,16383
1691612392.6027853,0,29,3618967,13274
1691612392.6027853,0,11,3619068,16383
1691612392.604289,0,29,3620294,13241
1691612392.604289,0,11,3620396,16383
1691612392.6056843,0,29,3621629,13256
1691612392.6056843,0,11,3621730,16383
1691612392.6072502,0,29,3622958,13262
1691612392.6072502,0,11,3623059,16383
1691612392.6092134,0,29,3624286,13244
1691612392.6092134,0,11,3624387,16383
1691612392.6094801,0,29,3625619,13282
1691612392.6094801,0,11,3625720,16383
1691612392.6107202,0,29,3626947,13264
1691612392.6107202,0,11,3627049,16383
1691612392.6122718,0,29,3628276,13276
1691612392.6122718,0,11,3628377,16383
1691612392.614247,0,29,3629605,13227
1691612392.614247,0,11,3629706,16383
1691612392.6156414,0,29,3630933,13261
1691612392.6156414,0,11,3631034,16383
1691612392.6157844,0,29,3632260,13256
1691612392.6157844,0,11,3632362,16383
1691612392.6173065,0,29,3633588,13254
1691612392.6173065,0,11,3633689,16383
1691612392.6193008,0,29,3634915,13262
1691612392.6193008,0,11,3635016,16383
1691612392.6206858,0,29,3636242,13301
1691612392.6206858,0,11,3636344,16383
1691612392.62223,0,29,3637577,13257
1691612392.62223,0,11,3637678,16383
1691612392.6242037,0,29,3638904,13262
1691612392.6242037,0,11,3639005,16383
1691612392.6243522,0,29,3640232,13258
1691612392.6243522,0,11,3640333,16383
1691612392.6257095,0,29,3641566,13268
1691612392.6257095,0,11,3641667,16383
1691612392.6272638,0,29,3642895,13236
1691612392.6272638,0,11,3642996,16383
1691612392.6287217,0,29,3644223,13264
1691612392.6287217,0,11,3644324,16383
1691612392.6306434,0,29,3645557,13268
1691612392.6306434,0,11,3645659,16383
1691612392.6308055,0,29,3646886,13265
1691612392.6308055,0,11,3646987,16383
1691612392.6322982,0,29,3648214,13254
1691612392.6322982,0,11,3648315,16383
1691612392.6336925,0,29,3649548,13262
1691612392.6336925,0,11,3649649,16383
1691612392.635253,0,29,3650876,13264
1691612392.635253,0,11,3650977,16383
1691612392.6372344,0,29,3652204,13235
1691612392.6372344,0,11,3652305,16383
1691612392.637397,0,29,3653539,13260
1691612392.637397,0,11,3653640,16383
1691612392.6387296,0,29,3654867,13252
1691612392.6387296,0,11,3654968,16383
1691612392.640294,0,29,3656195,13282
1691612392.640294,0,11,3656296,16383
1691612392.6422567,0,29,3657530,13268
1691612392.6422567,0,11,3657631,16383
1691612392.6436512,0,29,3658858,13275
1691612392.6436512,0,11,3658959,16383
1691612392.645209,0,29,3660186,13280
1691612392.645209,0,11,3660287,16383
1691612392.6453624,0,29,3661520,13235
1691612392.6453624,0,11,3661621,16383
1691612392.6473,0,29,3662848,13265
1691612392.6473,0,11,3662949,16383
1691612392.6486852,0,29,3664176,13245
1691612392.6486852,0,11,3664277,16383
1691612392.650242,0,29,3665511,13264
1691612392.650242,0,11,3665612,16383
1691612392.6522303,0,29,3666839,13266
1691612392.6522303,0,11,3666940,16383
1691612392.6524022,0,29,3668166,13255
1691612392.6524022,0,11,3668267,16383
1691612392.6537306,0,29,3669493,13258
1691612392.6537306,0,11,3669595,16383
1691612392.6552727,0,29,3670822,13260
1691612392.6552727,0,11,3670923,16383
1691612392.6566691,0,29,3672151,13273
1691612392.6566691,0,11,3672252,16383
1691612392.6586416,0,29,3673478,13294
1691612392.6586416,0,11,3673579,16383
1691612392.658789,0,29,3674806,13254
1691612392.658789,0,11,3674907,16383
1691612392.660308,0,29,3676135,13263
1691612392.660308,0,11,3676236,16383
1691612392.6616993,0,29,3677463,13265
1691612392.6616993,0,11,3677564,16383
1691612392.6632552,0,29,3678791,13260
1691612392.6632552,0,11,3678893,16383
1691612392.6652303,0,29,3680120,13244
1691612392.6652303,0,11,3680221,16383
1691612392.6666238,0,29,3681448,13272
1691612392.6666238,0,11,3681550,16383
1691612392.6667683,0,29,3682776,13293
1691612392.6667683,0,11,3682877,16383
1691612392.6682913,0,29,3684105,13260
1691612392.6682913,0,11,3684206,16383
1691612392.6703057,0,29,3685439,13260
1691612392.6703057,0,11,3685541,16383
1691612392.6716597,0,29,3686767,13268
1691612392.6716597,0,11,3686868,16383
1691612392.6732144,0,29,3688095,13261
1691612392.6732144,0,11,3688196,16383
1691612392.6733618,0,29,3689423,13258
1691612392.6733618,0,11,3689530,16383
1691612392.675298,0,29,3690758,13277
1691612392.675298,0,11,3690859,16383
1691612392.6766922,0,29,3692085,13344
1691612392.6766922,0,11,3692186,16383
1691612392.6782472,0,29,3693413,13252
1691612392.6782472,0,11,3693520,16383
1691612392.6802232,0,29,3694748,13270
1691612392.6802232,0,11,3694849,16383
1691612392.6803675,0,29,3696075,13152
1691612392.6803675,0,11,3696176,16383
1691612392.6817272,0,29,3697404,13205
1691612392.6817272,0,11,3697511,16383
1691612392.6832802,0,29,3698738,13264
1691612392.6832802,0,11,3698840,16383
1691612392.6847,0,29,3700067,13249
1691612392.6847,0,11,3700168,16383
1691612392.6862316,0,29,3701394,13291
1691612392.6862316,0,11,3701495,16383
1691612392.688213,0,29,3702722,13312
1691612392.688213,0,11,3702824,16383
1691612392.6883843,0,29,3704051,13282
1691612392.6883843,0,11,3704152,16383
1691612392.6897104,0,29,3705378,13268
1691612392.6897104,0,11,3705479,16383
1691612392.6912642,0,29,3706707,13270
1691612392.6912642,0,11,3706808,16383
1691612392.6932385,0,29,3708035,13258
1691612392.6932385,0,11,3708136,16383
1691612392.6946328,0,29,3709362,13280
1691612392.6946328,0,11,3709463,16383
1691612392.694777,0,29,3710691,13249
1691612392.694777,0,11,3710792,16383
1691612392.6962993,0,29,3712019,13267
1691612392.6962993,0,11,3712120,16383
1691612392.6982713,0,29,3713346,13271
1691612392.6982713,0,11,3713447,16383
1691612392.6996682,0,29,3714675,13278
1691612392.6996682,0,11,3714776,16383
1691612392.7012463,0,29,3716003,13271
1691612392.7012463,0,11,3716104,16383
1691612392.7014158,0,29,3717330,13270
1691612392.7014158,0,11,3717437,16383
1691612392.7033083,0,29,3718665,13266
1691612392.7033083,0,11,3718766,16383
1691612392.704711,0,29,3719993,13261
1691612392.704711,0,11,3720094,16383
1691612392.7062562,0,29,3721321,13271
1691612392.7062562,0,11,3721422,16383
1691612392.7076507,0,29,3722655,13262
1691612392.7076507,0,11,3722756,16383
1691612392.7096243,0,29,3723983,13258
1691612392.7096243,0,11,3724084,16383
1691612392.7097723,0,29,3725311,13327
1691612392.7097723,0,11,3725412,16383
1691612392.711288,0,29,3726645,13246
1691612392.711288,0,11,3726746,16383
1691612392.7126834,0,29,3727974,13262
1691612392.7126834,0,11,3728075,16383
1691612392.714238,0,29,3729302,13273
1691612392.714238,0,11,3729403,16383
1691612392.7162132,0,29,3730636,13264
1691612392.7162132,0,11,3730737,16383
1691612392.7163613,0,29,3731964,13271
1691612392.7163613,0,11,3732065,16383
1691612392.7177188,0,29,3733292,13262
1691612392.7177188,0,11,3733393,16383
1691612392.7192922,0,29,3734626,13249
1691612392.7192922,0,11,3734727,16383
1691612392.7212572,0,29,3735955,13248
1691612392.7212572,0,11,3736056,16383
1691612392.7226415,0,29,3737283,13279
1691612392.7226415,0,11,3737384,16383
1691612392.7227902,0,29,3738618,13246
1691612392.7227902,0,11,3738719,16383
1691612392.7243073,0,29,3739947,13256
1691612392.7243073,0,11,3740048,16383
1691612392.7262797,0,29,3741275,13256
1691612392.7262797,0,11,3741376,16383
1691612392.727675,0,29,3742602,13244
1691612392.727675,0,11,3742704,16383
1691612392.72923,0,29,3743930,13272
1691612392.72923,0,11,3744032,16383
1691612392.731203,0,29,3745259,13263
1691612392.731203,0,11,3745360,16383
1691612392.7313497,0,29,3746587,13264
1691612392.7313497,0,11,3746688,16383
1691612392.7327237,0,29,3747914,13261
1691612392.7327237,0,11,3748015,16383
1691612392.7342694,0,29,3749243,13256
1691612392.7342694,0,11,3749344,16383
1691612392.7356803,0,29,3750576,13288
1691612392.7356803,0,11,3750677,16383
1691612392.7376404,0,29,3751904,13253
1691612392.7376404,0,11,3752005,16383
1691612392.737801,0,29,3753231,13254
1691612392.737801,0,11,3753333,16383
1691612392.739308,0,29,3754565,13263
1691612392.739308,0,11,3754667,16383
1691612392.7406933,0,29,3755893,13259
1691612392.7406933,0,11,3755995,16383
1691612392.7422466,0,29,3757221,13265
1691612392.7422466,0,11,3757323,16383
1691612392.7442212,0,29,3758556,13252
1691612392.7442212,0,11,3758657,16383
1691612392.7443705,0,29,3759884,13258
1691612392.7443705,0,11,3759985,16383
1691612392.7457256,0,29,3761212,13264
1691612392.7457256,0,11,3761314,16383
1691612392.7472806,0,29,3762546,13232
1691612392.7472806,0,11,3762647,16383
1691612392.7492685,0,29,3763874,13210
1691612392.7492685,0,11,3763975,16383
1691612392.7506719,0,29,3765202,13267
1691612392.7506719,0,11,3765303,16383
1691612392.7522054,0,29,3766537,13256
1691612392.7522054,0,11,3766638,16383
1691612392.7523656,0,29,3767864,13260
1691612392.7523656,0,11,3767966,16383
1691612392.7542956,0,29,3769193,13259
1691612392.7542956,0,11,3769294,16383
1691612392.7556846,0,29,3770527,13248
1691612392.7556846,0,11,3770628,16383
1691612392.7572389,0,29,3771855,13246
1691612392.7572389,0,11,3771956,16383
1691612392.759214,0,29,3773182,13213
1691612392.759214,0,11,3773283,16383
1691612392.759361,0,29,3774517,13267
1691612392.759361,0,11,3774618,16383
1691612392.7607186,0,29,3775845,13330
1691612392.7607186,0,11,3775946,16383
1691612392.7623653,0,29,3777173,13249
1691612392.7623653,0,11,3777274,16383
1691612392.7636855,0,29,3778501,13261
1691612392.7636855,0,11,3778603,16383
1691612392.7656434,0,29,3779829,13360
1691612392.7656434,0,11,3779931,16383
1691612392.7657938,0,29,3781158,13269
1691612392.7657938,0,11,3781259,16383
1691612392.7673068,0,29,3782486,13237
1691612392.7673068,0,11,3782587,16383
1691612392.7687032,0,29,3783814,13263
1691612392.7687032,0,11,3783916,16383
1691612392.7702558,0,29,3785143,13243
1691612392.7702558,0,11,3785244,16383
1691612392.7722387,0,29,3786471,13160
1691612392.7722387,0,11,3786573,16383
1691612392.7736244,0,29,3787800,13269
1691612392.7736244,0,11,3787901,16383
1691612392.7737713,0,29,3789128,13304
1691612392.7737713,0,11,3789229,16383
1691612392.7752886,0,29,3790456,13258
1691612392.7752886,0,11,3790558,16383
1691612392.7772667,0,29,3791784,13265
1691612392.7772667,0,11,3791886,16383
1691612392.7786589,0,29,3793112,13269
1691612392.7786589,0,11,3793213,16383
1691612392.7802138,0,29,3794441,13249
1691612392.7802138,0,11,3794543,16383
1691612392.7803614,0,29,3795769,13266
1691612392.7803614,0,11,3795870,16383
1691612392.782297,0,29,3797097,13244
1691612392.782297,0,11,3797198,16383
1691612392.7836921,0,29,3798425,13269
1691612392.7836921,0,11,3798532,16383
1691612392.7852478,0,29,3799760,13243
1691612392.7852478,0,11,3799861,16383
1691612392.787223,0,29,3801087,13270
1691612392.787223,0,11,3801188,16383
1691612392.7873728,0,29,3802416,13260
1691612392.7873728,0,11,3802523,16383
1691612392.7887516,0,29,3803751,13276
1691612392.7887516,0,11,3803852,16383
1691612392.7902813,0,29,3805078,13278
1691612392.7902813,0,11,3805180,16383
1691612392.7916765,0,29,3806407,13435
1691612392.7916765,0,11,3806514,16383
1691612392.7932422,0,29,3807742,13258
1691612392.7932422,0,11,3807843,16383
1691612392.795204,0,29,3809069,13211
1691612392.795204,0,11,3809170,16383
1691612392.795351,0,29,3810397,13406
1691612392.795351,0,11,3810498,16383
1691612392.7967105,0,29,3811725,13260
1691612392.7967105,0,11,3811827,16383
1691612392.7982638,0,29,3813053,13246
1691612392.7982638,0,11,3813154,16383
1691612392.800239,0,29,3814381,13240
1691612392.800239,0,11,3814482,16383
1691612392.8016517,0,29,3815710,13265
1691612392.8016517,0,11,3815811,16383
1691612392.8018217,0,29,3817038,13181
1691612392.8018217,0,11,3817140,16383
1691612392.803298,0,29,3818366,13274
1691612392.803298,0,11,3818467,16383
1691612392.805282,0,29,3819694,13282
1691612392.805282,0,11,3819795,16383
1691612392.806667,0,29,3821022,13277
1691612392.806667,0,11,3821123,16383
1691612392.808221,0,29,3822349,13258
1691612392.808221,0,11,3822450,16383
1691612392.808369,0,29,3823677,13274
1691612392.808369,0,11,3823779,16383
1691612392.8103065,0,29,3825006,13270
1691612392.8103065,0,11,3825107,16383
1691612392.8116996,0,29,3826335,13291
1691612392.8116996,0,11,3826441,16383
1691612392.813256,0,29,3827668,13358
1691612392.813256,0,11,3827769,16383
1691612392.8146498,0,29,3828996,13265
1691612392.8146498,0,11,3829097,16383
1691612392.816624,0,29,3830325,13351
1691612392.816624,0,11,3830426,16383
1691612392.8167703,0,29,3831659,13261
1691612392.8167703,0,11,3831760,16383
1691612392.8182878,0,29,3832988,13266
1691612392.8182878,0,11,3833089,16383
1691612392.819683,0,29,3834315,13270
1691612392.819683,0,11,3834416,16383
1691612392.8212392,0,29,3835650,13314
1691612392.8212392,0,11,3835751,16383
1691612392.8232558,0,29,3836979,13272
1691612392.8232558,0,11,3837080,16383
1691612392.823526,0,29,3838307,13226
1691612392.823526,0,11,3838408,16383
1691612392.824719,0,29,3839642,13252
1691612392.824719,0,11,3839744,16383
1691612392.826273,0,29,3840971,13264
1691612392.826273,0,11,3841072,16383
1691612392.8282475,0,29,3842299,13266
1691612392.8282475,0,11,3842400,16383
1691612392.8296416,0,29,3843634,13268
1691612392.8296416,0,11,3843735,16383
1691612392.8297846,0,29,3844962,13272
1691612392.8297846,0,11,3845063,16383
1691612392.8313067,0,29,3846289,13283
1691612392.8313067,0,11,3846391,16383
1691612392.8332798,0,29,3847623,13267
1691612392.8332798,0,11,3847724,16383
1691612392.8347337,0,29,3848951,13261
1691612392.8347337,0,11,3849052,16383
1691612392.8362448,0,29,3850279,13268
1691612392.8362448,0,11,3850380,16383
1691612392.8382077,0,29,3851608,13254
1691612392.8382077,0,11,3851709,16383
1691612392.83837,0,29,3852936,13270
1691612392.83837,0,11,3853037,16383
1691612392.8397572,0,29,3854263,13268
1691612392.8397572,0,11,3854365,16383
1691612392.8412695,0,29,3855591,13250
1691612392.8412695,0,11,3855692,16383
1691612392.8426688,0,29,3856919,13282
1691612392.8426688,0,11,3857020,16383
1691612392.8446333,0,29,3858247,13271
1691612392.8446333,0,11,3858348,16383
1691612392.8447835,0,29,3859577,13266
1691612392.8447835,0,11,3859678,16383
1691612392.8462965,0,29,3860905,13255
1691612392.8462965,0,11,3861006,16383
1691612392.847693,0,29,3862233,13252
1691612392.847693,0,11,3862334,16383
1691612392.8492472,0,29,3863567,13253
1691612392.8492472,0,11,3863668,16383
1691612392.851228,0,29,3864895,13253
1691612392.851228,0,11,3864996,16383
1691612392.851383,0,29,3866223,13262
1691612392.851383,0,11,3866324,16383
1691612392.8527274,0,29,3867557,13278
1691612392.8527274,0,11,3867658,16383
1691612392.8543117,0,29,3868885,13241
1691612392.8543117,0,11,3868987,16383
1691612392.8562562,0,29,3870213,13288
1691612392.8562562,0,11,3870315,16383
